repo,file,function
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,"def gather(box_mask_list, indices, fields=None):"
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,"def prune_non_overlapping_masks(box_mask_list1, box_mask_list2, minoverlap=0.0):"
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,"def concatenate(box_mask_lists, fields=None):"
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,"def filter_scores_greater_than(box_mask_list, thresh):"
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def test_area(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def test_intersection(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def test_iou(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def test_ioa(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def test_with_no_scores_field(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def test_nms_disabled_max_output_size_equals_one(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops_test.py,def test_multiclass_nms(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_invalid_box_mask_data(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_has_field_with_existed_field(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_has_field_with_nonexisted_field(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_get_field_with_existed_field(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_get_field_with_nonexited_field(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_add_already_existed_field_bbox(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_add_already_existed_field_mask(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_add_invalid_field_data(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_add_single_dimensional_field_data(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_add_multi_dimensional_field_data(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_get_extra_fields(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_get_coordinates(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_test.py,def test_num_boxes(self):
data/raw/repos\research\object_detection\utils,np_box_ops.py,def area(boxes):
data/raw/repos\research\object_detection\utils,np_box_ops.py,"def intersection(boxes1, boxes2):"
data/raw/repos\research\object_detection\utils,np_box_ops.py,"def iou(boxes1, boxes2):"
data/raw/repos\research\object_detection\utils,np_box_ops.py,"def ioa(boxes1, boxes2):"
data/raw/repos\research\object_detection\utils,np_box_ops_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_ops_test.py,def testArea(self):
data/raw/repos\research\object_detection\utils,np_box_ops_test.py,def testIntersection(self):
data/raw/repos\research\object_detection\utils,np_box_ops_test.py,def testIOU(self):
data/raw/repos\research\object_detection\utils,np_box_ops_test.py,def testIOA(self):
data/raw/repos\research\object_detection\utils,np_mask_ops.py,def area(masks):
data/raw/repos\research\object_detection\utils,np_mask_ops.py,"def intersection(masks1, masks2):"
data/raw/repos\research\object_detection\utils,np_mask_ops.py,"def iou(masks1, masks2):"
data/raw/repos\research\object_detection\utils,np_mask_ops.py,"def ioa(masks1, masks2):"
data/raw/repos\research\object_detection\utils,np_mask_ops_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_mask_ops_test.py,def testArea(self):
data/raw/repos\research\object_detection\utils,np_mask_ops_test.py,def testIntersection(self):
data/raw/repos\research\object_detection\utils,np_mask_ops_test.py,def testIOU(self):
data/raw/repos\research\object_detection\utils,np_mask_ops_test.py,def testIOA(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def __init__(self, categories):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def observe_result_dict_for_single_example(self, eval_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_ground_truth_image_info(self, image_id, groundtruth_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_detected_image_info(self, image_id, detections_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def get_estimator_eval_metric_ops(self, eval_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def evaluate(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def clear(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def get_internal_state(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def merge_internal_state(self, image_ids, state_tuple):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def _build_metric_names(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_ground_truth_image_info(self, image_id, groundtruth_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_detected_image_info(self, image_id, detections_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def evaluate(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def clear(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_eval_dict(self, eval_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def update_op(image_id, *eval_dict_batched_as_list):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def get_estimator_eval_metric_ops(self, eval_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def first_value_func():
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def value_func_factory(metric_name):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def value_func():
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def __init__(self, categories, matching_iou_threshold=0.5):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_ground_truth_image_info(self, image_id, groundtruth_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_detected_image_info(self, image_id, detections_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def __init__(self, categories, matching_iou_threshold=0.5):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def __init__(self, categories, matching_iou_threshold=0.5):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_ground_truth_image_info(self, image_id, groundtruth_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_ground_truth_image_info(self, image_id, groundtruth_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def add_single_detected_image_info(self, image_id, detections_dict):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def clear(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def _initialize_detections(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def clear_detections(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def get_internal_state(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,"def merge_internal_state(self, state_tuple):"
data/raw/repos\research\object_detection\utils,object_detection_evaluation.py,def evaluate(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_metric_values(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_detection_metric_values(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_instance_segm_metric_values(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_metric_values_on_boxes(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_metric_values_on_masks(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def create_and_add_common_ground_truth(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def add_common_detected(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_metric_values(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_metric_values_with_difficult_list(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def create_and_add_common_ground_truth(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def add_common_detected(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_metric_values(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_metric_values_with_difficult_list(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_returns_correct_metric_values_partial_labels(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_value_error_on_zero_classes(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_add_single_ground_truth_image_info(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_add_single_detected_image_info(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_evaluate(self):
data/raw/repos\research\object_detection\utils,object_detection_evaluation_test.py,def test_merge_internal_state(self):
